X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process,INSPECT
145,3.875,-46,145,4,4,-2.54,0.0504,326,5.48,-1.54E-05,96.2,9.47,1064,96.2,10,4,22.8,0.355,324,23.8,0.00534,33.5,4,4,33.5,4,4,0,0,0,0,86.7,57.3,-8.1,87.1,57.3,4,21.2,0.875,323,117,0.168,16,1,24,6,Layer 1 Up,FAIL
145,4.1,35.3,145,4,4,-3.04,0.067,326,3.86,2.11E-05,96.7,10.2,-33.5,96.8,10,4,7.81,0.103,324,10.7,0.00131,33.5,4,4,33.5,4,4,0,0,0,0,91.8,57.3,-23.3,92.3,57.3,4,23.6,1.04,317,117,0.2,16,1,26,6,Layer 1 Up,FAIL
145,4.075,22.8,145,4,4,-3.59,0.0684,326,3.46,5.41E-05,97.3,10.38,54,97.4,10,4,5.84,0.12,325,14.5,0.00157,33.5,4,4,33.5,4,4,0,0,0,0,97.1,57.4,43.1,97.6,57.3,4,21.4,0.814,316,117,0.155,16,1,26,6,Layer 1 Up,FAIL
145,3.925,-33.5,145,4,4,-2.54,0.0528,326,4.67,-1.86E-05,98,10.4,72.7,98,6,-871,4.57,0.129,324,15.8,0.00173,33.5,4,4,33.5,4,4,0,0,0,0,102.5,57.3,-22.3,103.1,57.3,4.000000954,24.6,0.824,323,120,0.157,16,1,26,6,Layer 1 Up,FAIL
145,4.075,35.3,145,4,4,-3.34,0.0653,326,3.14,3.08E-05,98.5,9.8,-58.5,98.5,10,4,4.92,0.0726,325,12,0.000807,33.5,4,4,33.5,4,4,0,0,0,0,108,57.3,12.12,108,57.3,4,22,1.02,316,118,0.197,16,1,26,6,Layer 1 Up,FAIL
145,4.025,16.5,145,4,4,-2.59,0.0646,326,4,4.03E-05,99.1,9.9,-52.3,99.1,10,4,4.39,0.067,324,12.7,0.000821,33.5,4,4,33.5,4,4,0,0,0,0,113,57.3,-8.9,114,57.3,4,26.9,0.954,316,118,0.184,16,1,26,6,Layer 1 Up,FAIL
145,4.025,10.25,145,4,4,-4.14,0.0636,326,1.98,4.98E-05,99.7,10.07,-8.5,99.7,10,4,3.14,0.0609,324,12.2,0.000775,33.5,4,4,33.5,4,4,0,0,0,0,118,57.4,17.2,119,57.3,4,17.9,0.822,317,116,0.158,16,1,26,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.1,0.023,329,0.421,2.03E-06,162,4,4,162,4,4,0.699,0.0263,328,0.259,0,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.0666,2.75E-19,329,0,-2.04E-06,16,1,2,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.299,0.0314,329,1.27,2.19E-06,162,4.025,16.5,162,4,4,-0.26,0.017,327,1.4,7.39E-07,123,4,4,123,4,4,0,0,0,0,343,4,3.75,343,4,4,0.35,2.75E-19,329,0,0,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.58,0.0255,329,1.21,1.96E-06,162,4.025,16.5,162,4,4,-1.7,0.0158,327,3.46,1.83E-07,123,4,4,123,4,4,0,0,0,0,343,3.999,3.75,343,4,4,0.054,2.75E-19,329,0,-9.63E-07,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.26,0.0267,329,0.622,2.00E-06,162,4.025,16.5,162,4,4,-1.54,0.0311,327,3.03,3.35E-06,123,4,4,123,4,4,0,0,0,0,343,4.00075,4.188,343,4,4,0.054,2.75E-19,328,0,1.16E-06,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.3,0.0208,328,0.933,0,162,4,4,162,4,4,0.699,0.0178,327,0.829,8.39E-07,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.363,2.75E-19,328,0,0,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.74,0.0204,329,2.01,3.95E-06,162,4,4,162,4,4,-0.0998,0.0156,327,1.15,4.87E-07,123,4,4,123,4,4,0,0,0,0,343,4,3.75,343,4,4,-0.0238,2.75E-19,329,0,-7.98E-07,16,1,0,50,Layer 1 Up,FAIL
202,3.95,-8.5,202,4,4,-0.3,0.0215,329,0.71,1.08E-06,162,4.025,16.5,162,4,4,0.859,0.0163,327,0.555,1.11E-06,123,4,4,123,4,4,0,0,0,0,343,4,3.75,343,4,4,0.26,2.75E-19,329,0,-9.62E-07,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.42,0.023,329,0.685,0,162,4.05,22.8,162,4,4,0.379,0.016,327,0.539,5.71E-07,123,4,4,123,4,4,0,0,0,0,343,4,4.25,343,4,4,0.054,2.75E-19,329,0,-1.11E-06,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,0.0204,0.0338,329,1.49,3.56E-06,162,4.025,16.5,162,4,4,0.379,0.0252,327,1.05,1.47E-06,123,4,4,123,4,4,0,0,0,0,343,4,4.25,343,4,4,0.0666,2.75E-19,328,0,1.38E-06,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,2.1,0.0291,329,4.83,5.52E-06,162,4,4,162,4,4,-0.26,0.0161,327,1.4,-1.06E-06,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.157,2.75E-19,328,0,1.29E-06,16,1,0,50,Layer 1 Up,FAIL
202,4.025,10.25,202,4,4,0.181,0.018,329,1.36,0,162,4.025,16.5,162,4,4,0.0688,0.0162,328,1.63,0,123,4,4,123,4,4,0,0,0,0,-482,4.001,4.5,-482,4,4,0.215,2.72E-19,329,0,2.32E-06,16,1,2,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.14,0.0445,329,1.48,0,162,4,4,162,4,4,-0.264,0.0163,328,1.07,2.42E-07,123,4,-2.25,123,4,4,0,0,0,0,-482,4,3.562,-482,4,4,0.523,2.72E-19,329,0,0,16,1,0,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.14,0.0229,329,0.834,-1.30E-06,162,4,4,162,4,4,0.211,0.015,328,0.609,4.65E-07,123,3.975,-2.25,123,4,4,0,0,0,0,-482,4.001,4.5,-482,4,4,0.00509,2.72E-19,329,0,1.73E-06,16,1,0,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.459,0.02,329,1.07,7.06E-07,162,4.025,16.5,162,4,4,0.382,0.0151,328,0.899,3.42E-07,123,3.975,-8.5,123,4,4,0,0,0,0,-482,4,4.25,-482,4,4,0.556,2.72E-19,329,0,-2.87E-06,16,1,0,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.14,0.0184,329,1.46,1.34E-06,162,4.075,35.3,162,4,4,0.845,0.036,328,1.24,-6.96E-07,123,3.975,-8.5,123,4,4,0,0,0,0,-482,3.999,3.5,-482,4,4,0.831,2.72E-19,329,0,2.38E-06,16,1,0,6,Layer 1 Up,FAIL
202,3.975,-8.5,202,4,4,-0.14,0.0167,329,1.07,1.59E-06,162,4.05,22.8,162,4,4,-2.81,0.0238,328,4.61,-7.32E-07,123,4,4,123,4,4,0,0,0,0,-482,3.999,3.5,-482,4,4,0.863,2.72E-19,329,0,0,16,1,0,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.9,0.0326,329,1.53,0,162,4.05,-8.5,162,4,4,0.218,0.0165,328,0.731,-4.50E-07,123,3.975,-8.5,123,4,4,0,0,0,0,-482,4.001,4.5,-482,4,4,0.491,2.72E-19,329,0,1.93E-06,16,1,0,6,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.42,0.0173,329,1.77,-6.49E-07,162,4,4,162,4,4,1.01,0.0142,328,0.38,3.23E-07,123,3.975,-8.5,123,4,4,0,0,0,0,-482,3.999,4,-482,4,4,-0.0598,2.72E-19,329,0,-2.33E-06,16,1,0,6,Layer 1 Up,FAIL
202,3.975,-8.5,202,4,4,1.14,0.0213,329,1.79,6.95E-07,162,4.025,4,162,4,4,0.212,0.0166,328,0.747,-6.42E-07,123,4,4,123,4,4,0,0,0,0,-482,4.001,4.25,-482,4,4,0.28,2.72E-19,329,0,6.34E-06,16,1,0,6,Layer 1 Up,FAIL
202,4,4,202,4,4,0.02,0.0187,329,1.1,0,162,4.05,16.5,162,4,4,0.0684,0.0145,328,1.86,-8.02E-07,123,4,4,123,4,4,0,0,0,0,-482,3.999,3.5,-482,4,4,0.215,2.72E-19,329,0,-2.59E-06,16,1,0,6,Layer 1 Up,FAIL
154,-1.82,10.25,154,-2,4,-6.08,0.118,322,15.5,0.00146,77,3.975,-2.25,77,4,4,0.859,0.0183,321,1.6,2.78E-06,33.5,4,4,33.5,4,4,0,0,0,0,-469,55.3,130,-469,56.2,104,66.4,3.03,290,130,0.568,16,1,2,6,Layer 1 Up,FAIL
153,-1.85,72.7,153,-2,4,-5.28,0.088,326,14.2,0.00111,77,3.975,-8.5,77,4,4,0.38,0.0225,325,1.82,0,33.5,4,4,33.5,4,4,0,0,0,0,-464,57.4,19.3,-463,57.3,4,14,0.882,318,120,0.17,16,1,14,6,Layer 1 Up,FAIL
152,-2.03,41.5,152,-2,4,-4.52,0.077,326,13.1,0.000943,77,3.95,-8.5,77,4,4,1.82,0.0239,325,0.177,1.97E-06,33.5,4,4,33.5,4,4,0,0,0,0,-458,57.3,-2.63,-458,57.3,4,21.7,0.772,319,119,0.147,16,1,14,6,Layer 1 Up,FAIL
152,-1.85,79,152,-2,4,-4.49,0.0833,326,15.1,0.000991,77,3.975,-8.5,77,4,4,-0.0991,0.0186,325,3.25,1.40E-06,33.5,4,4,33.5,4,4,0,0,0,0,-453,57.5,33.1,-452,57.3,4,15.8,0.803,319,115,0.153,16,1,14,6,Layer 1 Up,FAIL
151,-2.05,-39.8,151,-2,4,-4.42,0.106,326,15.2,0.00135,77,3.95,-14.8,77,4,4,0.22,0.0203,325,3.21,-1.41E-06,33.5,4,4,33.5,4,4,0,0,0,0,-445,57.4,19.6,-444,57.3,4,22.3,0.909,321,115,0.175,16,1,14,6,Layer 1 Up,FAIL
150,2.67,-165,150,-2,-121,-16.2,0.251,326,14.4,0.00175,77,4.025,16.5,77,4.0517,11.72,1.34,0.0239,325,0.177,1.20E-06,33.5,4,4,33.5,4,4,0,0,0,0,-438,57.2,-43.3,-438,57.3,4,27.3,0.871,318,119,0.165,16,1,14,6,Layer 1 Up,FAIL
149,-1.8,35.3,149,-1.9,5.37,-5.71,0.111,326,13.9,0.00134,77.1,4.975,-39.8,77.1,5.1,11.43,5.54,0.0835,325,6.76,0.000199,33.5,4,4,33.5,4,4,0,0,0,0,-431,57.2,-38.6,-430,57.3,4.000000954,26.4,1.03,319,115,0.198,16,1,16,6,Layer 1 Up,FAIL
149,-1.65,54,149,-1.71,6.3,-6.35,0.102,326,13.7,0.00122,77.2,5.75,-8.5,77.2,5.84,11.2,4.97,0.0836,325,7.94,0.00032,33.5,4,4,33.5,4,4,0,0,0,0,-426,57.5,65.4,-425,57.3,4,14.7,0.784,319,118,0.149,16,1,16,6,Layer 1 Up,FAIL
148,-1.4,4,148,-1.44,7.18,-6.75,0.109,326,12.8,0.00132,77.4,6.65,4,77.5,6.54,10.86,2.52,0.0802,325,9.59,0.000391,33.5,4,4,33.5,4,4,0,0,0,0,-420,57.2,-34,-420,57.3,4,25.4,1.03,319,120,0.198,16,1,16,6,Layer 1 Up,FAIL
202,4.025,22.8,202,4,4,1.3,0.0366,329,3.56,0,162,4,4,162,4,4,-0.579,0.0166,327,2,0,123,4,4,123,4,4,0,0,0,0,343,3.99825,3.375,343,4,4,0.247,2.75E-19,328,0,-1.22E-06,16,1,2,50,Layer 1 Up,FAIL
202,3.975,-8.5,202,4,4,-0.14,0.0231,329,0.637,4.45E-06,162,4.025,16.5,162,4,4,-0.9,0.0355,328,2.94,-8.76E-07,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.363,2.75E-19,329,0,3.01E-06,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-1.26,0.0216,329,1.5,3.27E-06,162,4.025,16.5,162,4,4,-1.06,0.0176,327,2.57,-5.87E-07,123,4,4,123,4,4,0,0,0,0,343,4.001,4.5,343,4,4,-0.0238,2.75E-19,329,0,1.76E-06,16,1,0,50,Layer 1 Up,FAIL
202,4.025,10.25,202,4,4,-1.1,0.023,329,0.464,-1.51E-06,162,4.025,16.5,162,4,4,0.38,0.0285,327,0.536,2.14E-06,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.0917,2.75E-19,329,0,7.48E-07,16,1,0,50,Layer 1 Up,FAIL
202,3.975,-8.5,202,4,4,-1.26,0.0222,329,0.984,1.63E-06,162,4.025,16.5,162,4,4,-0.58,0.0171,327,2.16,5.90E-07,123,4,4,123,4,4,0,0,0,0,343,3.999,3.9375,343,4,4,0.453,2.75E-19,329,0,-1.21E-06,16,1,0,50,Layer 1 Up,FAIL
202,4.025,10.25,202,4,4,-0.46,0.0204,329,1.35,0,162,4.025,16.5,162,4,4,-1.06,0.0169,327,2.82,0,123,4,4,123,4,4,0,0,0,0,343,4.001,4.25,343,4,4,0.157,2.75E-19,328,0,-9.48E-07,16,1,0,50,Layer 1 Up,FAIL
202,4.025,10.25,202,4,4,-0.458,0.019,329,0.952,-3.38E-06,162,4,4,162,4,4,1.18,0.0241,327,0.559,1.92E-06,123,4,4,123,4,4,0,0,0,0,343,3.999,3.5,343,4,4,0.26,2.75E-19,329,0,-1.22E-06,16,1,0,50,Layer 1 Up,FAIL
202,4.025,4,202,4,4,-0.938,0.026,329,0.555,4.55E-06,162,4,4,162,4,4,0.859,0.0188,327,0.594,0,123,4,4,123,4,4,0,0,0,0,343,4,4,343,4,4,0.157,2.75E-19,329,0,8.59E-07,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.3,0.0299,328,0.634,-1.70E-06,162,4,4,162,4,4,0.0599,0.0156,327,0.696,-9.06E-07,123,4,4,123,4,4,0,0,0,0,343,4.001,4.5,343,4,4,0.26,2.75E-19,329,0,-1.19E-06,16,1,0,50,Layer 1 Up,FAIL
202,4,4,202,4,4,-0.939,0.0257,329,0.69,0,162,4,10.25,162,4,4,-0.419,0.0198,327,1.92,0,123,4,4,123,4,4,0,0,0,0,343,4,3.75,343,4,4,0.26,2.75E-19,329,0,9.65E-07,16,1,0,50,Layer 1 Up,FAIL
153,4,4,153,4,4,-0.0652,0.0196,328,0.643,-5.09E-07,109,4,4,109,4,4,-0.045,0.0169,326,1.78,1.35E-07,68.8,53.9,-27.3,69.3,54,4,0,0,0,0,343,6.57,-12.3,343,4,4,-0.386,2.75E-19,327,0,-0.000111,16,1,2,50,Layer 1 Up,FAIL
153,4.025,16.5,153,4,4,1.31,0.0199,328,4.27,0,109,4,-2.25,109,4,4,1.1,0.0144,326,2.63,-1.72E-07,73.6,54,-8.5,74.1,54,4,0,0,0,0,343,4.261,-23.4,343,4,4,0.267,2.75E-19,328,0,9.30E-06,16,1,0,50,Layer 1 Up,FAIL
153,3.975,-2.25,153,4,4,0.511,0.0153,328,0.413,1.63E-06,109,4,4,109,4,4,-0.089,0.0135,326,1.97,-1.18E-06,78.8,54,-39.8,79.3,54,4,0,0,0,0,343,3.999,4.25,343,4,4,0.157,2.75E-19,327,0,1.09E-06,16,1,0,50,Layer 1 Up,FAIL
153,4.025,16.5,153,4,4,0.272,0.0154,328,0.162,1.02E-06,109,4,4,109,4,4,-0.518,0.0146,326,0.164,0,83.6,54.1,4,84.1,54,4,0,0,0,0,343,4.00075,4.188,343,4,4,-0.0364,2.75E-19,327,0,7.62E-07,16,1,0,50,Layer 1 Up,FAIL
153,4,-2.25,153,4,4,0.00847,0.0129,327,0.619,-4.51E-07,109,4,4,109,4,4,1.1,0.0151,326,2.59,-2.09E-08,88.6,54.1,16.5,89.1,54,4,0,0,0,0,343,4,4.25,343,4,4,0.363,2.75E-19,327,0,0,16,1,0,50,Layer 1 Up,FAIL
153,4.025,16.5,153,4,4,-0.856,0.0186,327,1.32,1.02E-06,109,4,4,109,4,4,-1.11,0.0154,326,0.854,2.98E-08,93.6,54.2,29,94.1,54,4,0,0,0,0,343,4,4,343,4,4,0.247,2.75E-19,327,0,-1.11E-06,16,1,0,50,Layer 1 Up,FAIL
153,4.025,16.5,153,4,4,0.272,0.0341,327,0.36,-3.92E-07,109,4,4,109,4,4,-0.429,0.0142,326,0.583,3.64E-07,99,53.9,4,99.5,54,4,0,0,0,0,343,4.001,4.25,343,4,4,0.157,2.75E-19,327,0,0,16,1,0,50,Layer 1 Up,FAIL
153,3.975,-2.25,153,4,4,2.56,0.0234,327,7.14,0,109,4,10.25,109,4,4,1.18,0.017,326,3.73,0,103.8,54,-33.5,104,54,4,0,0,0,0,343,4,4.188,343,4,4,0.35,2.75E-19,327,0,1.34E-06,16,1,0,50,Layer 1 Up,FAIL
153,3.975,-2.25,153,4,4,0.873,0.0289,327,1.32,7.90E-07,109,4,4,109,4,4,0.976,0.0145,326,4.06,-2.89E-07,109,54,-8.5,109,54,4,0,0,0,0,343,3.99925,3.625,343,4,4,0.272,2.75E-19,327,0,-9.58E-07,16,1,0,50,Layer 1 Up,FAIL
153,3.975,-8.5,153,4,4,-0.0906,0.0307,328,1.3,-1.52E-06,109,4,4,109,4,4,-0.385,0.0176,326,1.4,-4.04E-07,114,54,-46,114,54,4,0,0,0,0,343,3.99925,3.812,343,4,4,0.363,2.75E-19,328,0,-1.20E-06,16,1,0,50,Layer 1 Up,FAIL
151,9.28,10.25,151,9.4,7.97,6.07,0.111,326,13.8,0.00123,78.9,1.2,4,78.9,1.39,12.15,-4.73,0.0961,325,9.87,0.000556,33.5,4,4,33.5,4,4,0,0,0,0,-308,57.2,-35.6,-308,57.3,4,23.6,1.02,319,117,0.196,16,1,2,6,Layer 1 Up,FAIL
151,9.78,-21,151,9.73,6.7,4.05,0.0814,326,13.4,0.000949,78.6,2.25,72.7,78.6,2.23,12.66,-3.88,0.0685,325,8.41,0.000246,33.5,4,4,33.5,4,4,0,0,0,0,-303,57.4,40.2,-302,57.3,4,21.3,0.794,319,118,0.151,16,1,18,6,Layer 1 Up,FAIL
152,9.75,-27.3,152,9.93,5.37,6,0.106,326,13.9,0.00129,78.5,3.225,72.7,78.5,3.115,12.97,-3.46,0.0524,325,6.63,9.54E-05,33.5,4,4,33.5,4,4,0,0,0,0,-298,57.3,-20.9,-297,57.3,4.000000954,21.4,0.91,319,117,0.176,16,1,18,6,Layer 1 Up,FAIL
152,9.88,-58.5,152,5.08,-933,6.64,0.0943,326,13.2,0.00118,78.5,3.975,35.3,78.5,3.999401,8.12,-4.66,0.0882,325,6.78,1.40E-05,33.5,4,4,33.5,4,4,0,0,0,0,-292,57.3,12.5,-292,57.3,4,19.7,1.01,318,119,0.194,16,1,18,6,Layer 1 Up,FAIL
153,9.93,-39.8,153,10,4,4.42,0.0706,326,13.4,0.000845,78.5,4.125,60.3,78.5,4,4,-4.34,0.0707,325,4.99,0,33.5,4,4,33.5,4,4,0,0,0,0,-287,57.3,-1.88,-286,57.3,4,25,0.914,319,118,0.176,16,1,18,6,Layer 1 Up,FAIL
153,10.03,-14.8,153,10,4,3.72,0.0708,326,13.4,0.000897,78.5,4.1,54,78.5,4,4,-4.51,0.0687,325,4.93,2.16E-05,33.5,4,4,33.5,4,4,0,0,0,0,-282,57.4,15.9,-281,57.3,4,16.2,0.798,319,118,0.154,16,1,20,6,Layer 1 Up,FAIL
154,9.95,10.25,154,10,4,4.68,0.0965,326,14.8,0.00126,78.5,4.1,47.8,78.5,4,4,-4.51,0.07,325,4.84,2.21E-05,33.5,4,4,33.5,4,4,0,0,0,0,-276,57.3,7.81,-276,57.3,4,22.9,0.929,318,117,0.179,16,1,20,6,Layer 1 Up,FAIL
155,9.78,-46,155,10,4,6.47,0.102,326,14.1,0.00131,78.5,4.1,54,78.5,4,4,-4.98,0.0689,325,4.41,3.26E-05,33.5,4,4,33.5,4,4,0,0,0,0,-271,57.3,-24.9,-270,57.3,4.000000954,25.5,1,319,116,0.194,16,1,20,6,Layer 1 Up,FAIL
155,9.88,-71,155,10,4,5.57,0.0891,326,14,0.00114,78.5,4.1,54,78.5,4,4,-4.5,0.0703,325,4.3,0,33.5,4,4,33.5,4,4,0,0,0,0,-266,57.5,60.4,-265,57.3,4,14.6,0.781,318,117,0.149,16,1,20,6,Layer 1 Up,FAIL
156,10.1,4,156,10,4,4.18,0.0799,326,13.4,0.000983,78.5,4.125,60.3,78.5,4,4,-4.5,0.0713,324,4.6,0,33.5,4,4,33.5,4,4,0,0,0,0,-260,57.2,-26.1,-260,57.3,4,25.2,1.01,318,119,0.195,16,1,20,6,Layer 1 Up,FAIL
145,4.1,35.3,145,4,4,-3.98,0.072,326,3.06,3.31E-05,100.3,10.13,66.5,100.3,10,4,5.27,0.0855,324,12.3,0.00115,33.5,4,10.25,33.5,4,4,0,0,0,0,124,57.3,18.6,124,57.3,4,23.4,0.958,316,119,0.185,16,1,2,6,Layer 1 Up,FAIL
145,4.05,16.5,145,4,4,-2.88,0.0688,326,4.12,5.09E-05,100.9,9.8,-27.3,100.9,10,4,6.58,0.102,324,13.6,0.00127,33.5,4,4,33.5,4,4,0,0,0,0,129,57.3,-18.7,130,57.3,4.000000954,25,0.987,316,115,0.191,16,1,26,6,Layer 1 Up,FAIL
145,4.075,35.3,145,4,4,-2.15,0.0632,326,4.69,5.95E-05,101.5,9.95,-71,101.5,10,4,4.69,0.0801,324,14.1,0.000968,33.5,4,4,33.5,4,4,0,0,0,0,134,57.5,66.9,135,57.3,4,14.8,0.778,316,116,0.148,16,1,26,6,Layer 1 Up,FAIL
145,4.075,35.3,145,4,4,-1.1,0.0692,326,6.12,5.32E-05,102.1,10.22,-2.25,102.1,10,4,5.22,0.0797,324,11.3,0.00101,33.5,4,4,33.5,4,4,0,0,0,0,140,57.2,-24.6,140,57.3,4,26.2,1.06,316,120,0.204,16,1,26,6,Layer 1 Up,FAIL
145,3.9,-39.8,145,4,4,-3.84,0.0404,326,2.59,-1.14E-05,102.7,10.25,22.8,102.7,10,4,3.84,0.0869,324,14.4,0.00115,33.5,4,4,33.5,4,4,0,0,0,0,145,57.3,-4.94,146,57.3,4,21.9,0.852,322,119,0.164,16,1,26,6,Layer 1 Up,FAIL
145,4.075,35.3,145,4,4,-1.4,0.063,326,5.58,2.96E-05,103.3,10.1,47.8,103.3,10,4,7.09,0.142,324,15.3,0.00193,33.5,4,4,33.5,4,4,0,0,0,0,150,57.4,35.6,151,57.3,4,18.9,0.752,316,118,0.144,16,1,26,6,Layer 1 Up,FAIL
145,4.05,10.25,145,4,4,-3.43,0.0651,326,2.82,4.12E-05,103.9,9.9,4,103.9,10,4,7.57,0.144,324,15.7,0.00179,33.5,4,4,33.5,4,4,0,0,0,0,156,57.2,-57.4,156,57.3,4.000000954,26.8,1.08,317,119,0.206,16,1,26,6,Layer 1 Up,FAIL
145,4.075,29,145,4,4,-3.43,0.0674,326,3.55,6.19E-05,104,9.9,35.3,105,10,4,8.18,0.127,324,14.9,0.00165,33.5,4,4,33.5,4,4,0,0,0,0,161,57.4,52.6,162,57.3,4,21.7,0.955,314,115,0.18,16,1,26,6,Layer 1 Up,FAIL
145,4.025,4,145,4,4,-2.79,0.0611,326,3.01,4.75E-05,105,8.93,-240,105,10,4,5.73,0.164,324,11.9,0.00209,33.5,4,4,33.5,4,4,0,0,0,0,166,57.4,14.1,167,57.3,4,20.6,0.791,317,119,0.152,16,1,26,6,Layer 1 Up,FAIL
145,4.075,29,145,4,4,-3.59,0.0635,326,2.6,4.99E-05,106,9.9,-39.8,106,10,4,6.82,0.113,324,13.9,0.0014,33.5,4,4,33.5,4,4,0,0,0,0,172,57.3,-26.6,172,57.3,4,23.9,1.03,317,117,0.199,16,1,28,6,Layer 1 Up,FAIL
162,7.75,10.25,162,7.62,-3.22,4.6,0.0948,326,10.8,0.000729,80,8.47,-14.8,80,8.79,9.49,5.84,0.096,325,12,0.000923,33.5,4,4,33.5,4,4,0,0,0,0,-196,57.3,13.12,-196,57.3,4,21.4,0.912,318,118,0.176,16,1,2,6,Layer 1 Up,FAIL
163,6.92,-52.3,163,6.85,-3.97,3.42,0.0603,326,7.87,0.000382,80.5,9.1,-89.7,80.6,9.28,8.34,7.38,0.1,324,11.8,0.00105,33.5,4,4,33.5,4,4,0,0,0,0,-191,57.3,-31.3,-190,57.3,4.000000954,25.7,1.01,318,115,0.194,16,1,20,6,Layer 1 Up,FAIL
163,5.9,-64.7,163,6.03,-4.53,5.44,0.103,326,9.29,0.000462,81.1,9.65,22.8,81.1,9.65,7.09,7.1,0.153,325,16.1,0.00185,33.5,4,4,33.5,4,4,0,0,0,0,-186,57.5,65.1,-185,57.3,4,14.8,0.788,318,117,0.15,16,1,20,6,Layer 1 Up,FAIL
163,5.08,-71,163,5.15,-4.9,4.41,0.0755,326,6.78,0.000198,81.6,9.68,4,81.7,9.89,5.77,7.6,0.125,325,13.8,0.00144,33.5,4,4,33.5,4,4,0,0,0,0,-180,57.2,-24.1,-180,57.3,4,25.6,1.02,318,118,0.197,16,1,20,6,Layer 1 Up,FAIL
163,4.2,-64.7,163,4.253,-5.06,4.65,0.0892,326,6.3,5.69E-05,82.2,9.82,22.8,82.3,9.99,4.41,6.08,0.104,325,13.4,0.00126,33.5,4,4,33.5,4,4,0,0,0,0,-175,57.4,1.12,-174,57.3,4,21.3,0.908,318,116,0.175,16,1,20,6,Layer 1 Up,FAIL
163,3.825,-71,163,4,4,4.49,0.0716,326,4.68,4.46E-05,82.7,10.13,-39.8,82.7,10,4,4.96,0.0855,324,12.7,0.00111,33.5,4,4,33.5,4,4,0,0,0,0,-170,57.4,37.8,-169,57.3,4,17.3,0.724,319,118,0.138,16,1,20,6,Layer 1 Up,FAIL
163,3.825,-83.5,163,4,4,4.69,0.0681,326,3.62,3.09E-05,83.3,10.18,29,83.3,10,4,5.35,0.122,325,15.7,0.00162,33.5,4,4,33.5,4,4,0,0,0,0,-164,57.2,-60.8,-164,57.3,4.000000954,27.5,1.08,319,118,0.206,16,1,22,6,Layer 1 Up,FAIL
163,3.85,-58.5,163,4,4,1.93,0.0695,326,6.84,3.06E-05,83.9,10.07,35.3,83.9,10,4,7.58,0.148,325,16,0.00198,33.5,4,4,33.5,4,4,0,0,0,0,-159,57.4,54.3,-158,57.3,4,17.3,0.869,317,117,0.164,16,1,22,6,Layer 1 Up,FAIL
163,3.825,-77.2,163,4,4,5.99,0.0638,326,1.53,9.81E-06,84.5,9.95,16.5,84.5,10,4,9.69,0.145,324,14.2,0.00184,33.5,4,4,33.5,4,4,0,0,0,0,-154,57.4,15.5,-153,57.3,4,20,0.808,319,119,0.156,16,1,22,6,Layer 1 Up,FAIL
