X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process,INSPECTION
148,2.17,-20,148,2.2,6.24,-3.1,0.0682,327,9.3,0.000342,94.7,6.13,17.5,94.7,6.09,8.2,1.61,0.0651,325,8.15,0.00013,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,544,58.4,33.3,545,58.3,5,16.3,0.832,323,117,0.16,17,1,66,3,7,PASS
148,2.22,5,148,2.35,6.6,-4.07,0.0938,327,10.1,0.000452,94.8,6.38,23.8,94.8,6.4,8.04,4.82,0.0953,326,9.31,0.000259,33.5,5,-1.25,33.5,5,5,0,0,0,0,549,58.2,-69.2,550,58.3,5.000000954,29.3,1.02,323,117,0.193,17,1,66,3,7,PASS
148,2.5,-38.8,148,2.53,6.94,-3.9,0.0749,327,9.6,0.000321,95,6.77,48.8,95,6.7,7.84,5.35,0.0911,325,8.56,0.000376,33.5,5,5,33.5,5,5,0,0,0,0,555,58.4,9.63,555,58.3,4.999999046,18.9,0.957,323,117,0.184,17,1,66,3,7,PASS
147,2.67,-13.8,147,2.74,7.25,-2.82,0.102,327,13,0.000472,95.1,6.92,17.5,95.2,6.97,7.6,8.21,0.128,325,9.4,0.00056,33.5,5,-1.25,33.5,5,5,0,0,0,0,560,58.5,80.8,561,58.3,5,14.3,0.727,324,118,0.134,17,1,66,3,7,PASS
147,2.85,-13.8,147,2.98,7.53,-3.71,0.0829,327,9.32,0.000355,95.4,7.05,-1.25,95.4,7.21,7.33,3.47,0.0548,326,7.93,0.000215,33.5,5,5,33.5,5,5,0,0,0,0,565,58.1,-73.1,566,58.3,5,31.9,1.07,323,118,0.202,17,1,66,3,7,PASS
147,3.15,-38.8,147,3.24,7.78,-5.02,0.0818,327,8.24,0.000296,95.6,7.38,11.25,95.6,7.43,7.02,4.75,0.0974,325,11.2,0.000502,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,571,58.4,32.7,571,58.3,5,18.3,0.93,323,116,0.179,17,1,66,3,7,PASS
147,3.48,-7.5,147,3.53,7.99,-3.63,0.0658,327,6.62,0.000154,95.8,7.67,-26.3,95.9,7.62,6.69,5.51,0.0982,325,9.33,0.000549,33.5,5,5,33.5,5,5,0,0,0,0,576,58.4,-6.1,577,58.3,5.000000954,18.9,0.824,323,118,0.159,17,1,66,3,7,PASS
163,2.92,17.5,163,2.95,3.34,-4.03,0.0788,327,6.15,0.000356,107,7.22,5,107,7.19,3.45,4.87,0.0884,325,8.3,0.000425,34.5,5,5,34.5,5,5,0,0,0,0,2035,58.3,-22.8,2035,58.3,5,21.5,0.948,317,116,0.184,17,1,2,3,7,PASS
163,2.72,-13.8,163,2.78,3.47,-3.36,0.0602,327,8.17,0.000235,107,7.17,-7.5,107,7.02,3.33,3.07,0.0635,326,7.38,0.00026,34.5,5,5,34.5,5,5,0,0,0,0,2045,58.3,-12.3,2045,58.3,5,22,1.09,323,117,0.211,17,1,35,3,7,PASS
163,2.78,36.3,163,2.64,3.6,-3.67,0.0688,327,7.47,0.000326,107,7,5,107,6.85,3.22,5.97,0.106,325,8.24,0.000443,34.5,5,5,34.5,5,5,0,0,0,0,2045,58.3,-20.7,2045,58.3,5,20.5,0.918,317,123,0.175,17,1,35,3,7,PASS
163,2.6,-7.5,162,2.51,3.73,-2.92,0.101,327,12.6,0.000533,108,6.6,-13.8,108,6.67,3.12,3.8,0.0667,326,6.6,0.000219,34.5,5,5,34.5,5,5,0,0,0,0,2055,58.5,71.6,2055,58.3,5.000000954,15.8,0.728,318,115,0.137,17,1,35,3,7,PASS
162,2.3,17.5,162,2.39,3.88,-3.96,0.0716,327,7.19,0.000452,108,6.45,-20,108,6.48,3.03,7.32,0.102,326,4.83,0.000309,34.5,5,5,34.5,5,5,0,0,0,0,2055,58.3,10.63,2055,58.3,4.999999046,24.6,1,317,122,0.192,17,1,35,3,7,PASS
162,2.45,17.5,162,2.29,4.032,-4.7,0.0885,327,9.56,0.000512,108,6.2,-20,108,6.28,2.95,3.47,0.0584,325,4.71,0.000148,34.5,5,5,34.5,5,5,0,0,0,0,2065,58.3,-10.8,2065,58.3,5,18.1,1.01,316,119,0.194,17,1,35,3,7,PASS
162,2.2,17.5,162,2.2,4.19,-4.38,0.0781,327,7.38,0.000532,108,6.08,-1.25,108,6.07,2.88,6.77,0.124,325,8.54,0.000256,34.5,5,5,34.5,5,5,0,0,0,0,2065,58.5,49.5,2065,58.3,5,15.5,0.733,318,115,0.14,17,1,35,3,7,PASS
161,1.9,-26.3,161,2.12,4.352,-4.64,0.0943,327,8.82,0.00062,108,5.875,5,108,5.853,2.83,4.71,0.0861,326,6.61,0.000205,34.5,5,5,34.5,5,5,0,0,0,0,2075,58.2,-58.3,2075,58.3,5,24.5,1.06,318,120,0.203,17,1,35,3,7,PASS
161,2.08,-26.3,161,2.07,4.518,-6.37,0.118,326,10.1,0.000685,108,5.575,-20,108,5.633,2.78,-0.452,0.0427,326,10.1,5.14E-05,34.5,5,5,34.5,5,5,0,0,0,0,2075,58.4,33.1,2085,58.3,5.000000954,17.5,0.842,317,118,0.16,17,1,35,3,7,PASS
161,2.1,-32.5,161,2.03,4.687,-5.03,0.0804,327,8.32,0.00049,108,5.375,-13.8,108,5.41,2.75,4.8,0.0863,326,5.52,0.000107,34.5,5,5,34.5,5,5,0,0,0,0,2085,58.3,0.5,2085,58.3,4.999999046,23.8,0.817,317,118,0.154,17,1,35,3,7,PASS
156,4.95,-13.8,156,5,5,0.549,0.0244,327,2.11,6.26E-06,78,5,5,78,5,5,1.02,0.0216,326,0.36,2.03E-07,35.4,1.95,-13.8,35.3,2,5,0,0,0,0,-558,58.3,-18.9,-558,58.3,5,23.1,0.977,318,117,0.189,17,1,2,3,7,PASS
156,4.925,-26.3,156,5,5,1.4,0.0281,327,1.19,3.55E-06,78,5,5,78,5,5,-0.26,0.0195,326,1.54,-4.23E-07,35.1,2.03,-1.25,35,2,5,0,0,0,0,-553,58.4,38.8,-552,58.3,5.000000954,18.2,0.751,319,118,0.143,17,1,54,3,3,PASS
156,4.95,-13.8,156,5,5,1.31,0.0271,327,1.74,-3.20E-06,78,5,5,78,5,5,0.22,0.0195,326,0.873,3.82E-07,34.8,2.1,-1.25,34.7,2,5,0,0,0,0,-548,58.2,-62.6,-547,58.3,4.999999046,25.2,1.12,318,120,0.214,17,1,54,3,3,PASS
156,4.925,-26.3,156,5,5,0.977,0.0259,327,1.3,-3.15E-06,78,4.975,-7.5,78,5,5,-2.34,0.0308,326,4.8,1.26E-06,34.5,2.17,-7.5,34.4,2,5,0,0,0,0,-542,58.4,48.4,-542,58.3,5,17.3,0.886,317,116,0.167,17,1,54,3,3,PASS
156,4.925,-26.3,156,5,5,1.29,0.0314,327,1.12,0,78,5,5,78,5,5,0.539,0.0198,326,0.642,-1.43E-07,34.2,2.1,17.5,34.1,2,5,0,0,0,0,-537,58.4,19.2,-536,58.3,5,18.6,0.74,319,121,0.141,17,1,54,3,3,PASS
156,4.95,-20,156,5,5,0.566,0.0263,327,2.08,6.47E-06,78,5,5,78,5,5,1.34,0.0166,326,0.796,0,33.9,2.03,30,33.8,2,5,0,0,0,0,-532,58.2,-30.9,-531,58.3,5,22.4,1.07,318,119,0.206,17,1,54,3,3,PASS
156,4.975,-7.5,156,5,5,1.73,0.028,327,1.87,-3.11E-06,78,5,5,78,5,5,0.0598,0.0185,326,1.24,3.37E-07,33.6,1.95,48.8,33.5,2,5,0,0,0,0,-526,58.4,43.7,-526,58.3,5.000000954,20.6,0.86,317,119,0.165,17,1,54,3,3,PASS
156,1.9,30,156,2,5,-4.28,0.0814,327,8.83,0.000537,78,5,5,78,5,5,0.379,0.0246,326,0.806,1.92E-06,33.5,5.025,11.25,33.5,5,5,0,0,0,0,-521,58.3,-42.8,-520,58.3,4.999999046,19.8,0.954,319,118,0.184,17,1,54,3,3,PASS
156,1.92,-1.25,155,2,5,-5.26,0.0968,327,8.46,0.000636,78,5,5,78,5,5,0.38,0.0195,326,0.904,9.46E-07,33.5,5,5,33.5,5,5,0,0,0,0,-516,58.3,-5.1,-515,58.3,5,19.3,1.03,318,118,0.199,17,1,55,3,3,PASS
155,1.97,-26.3,155,2,5,-5.44,0.102,327,9.88,0.000677,78,5,5,78,5,5,0.699,0.0165,326,1.06,-5.30E-08,33.5,5,5,33.5,5,5,0,0,0,0,-510,58.3,-2.31,-510,58.3,5,24.5,0.881,317,119,0.168,17,1,55,3,3,PASS
164,4.4,105,164,4.141,2.83,-4.66,0.0727,327,7.63,0.000112,91.7,7.85,-20,91.7,7.87,4.354,5.57,0.087,326,9.07,0.000496,34.5,4.975,-7.5,34.5,5,5,0,0,0,0,911,58.4,30.8,911,58.3,5.000000954,19,0.827,321,117,0.16,17,1,2,3,3,PASS
164,4.1,73.7,164,3.93,2.88,-3.59,0.0607,327,8.09,0.000129,91.9,7.67,-7.5,92,7.8,4.191,4.79,0.0792,325,9.86,0.00044,34.5,5,5,34.5,5,5,0,0,0,0,916,58.2,-72.1,917,58.3,4.999999046,25.8,0.955,322,120,0.181,17,1,22,3,3,PASS
164,3.58,-88.7,164,3.71,2.95,-4.16,0.0778,327,5.3,0.000202,92.2,7.58,23.8,92.3,7.71,4.027,3.31,0.0672,325,7.99,0.000355,34.5,5.025,17.5,34.5,5,5,0,0,0,0,922,58.3,-22,922,58.3,4.999999046,24.1,0.978,321,119,0.187,17,1,22,3,3,PASS
164,3.62,73.7,164,3.52,3.03,-5.99,0.103,327,9.42,0.000332,92.5,7.75,5,92.5,7.61,3.88,3.23,0.0626,325,8.67,0.000316,34.5,5,5,34.5,5,5,0,0,0,0,927,58.4,30.8,927,58.3,5,18.7,0.774,321,118,0.148,17,1,22,3,3,PASS
164,3.25,-57.5,164,3.32,3.12,-2.93,0.0768,327,6.6,0.000254,92.8,7.45,42.5,92.8,7.48,3.73,9.86,0.106,325,4.64,0.000507,34.5,5,5,34.5,5,5,0,0,0,0,933,58.3,24.4,933,58.3,5,19.7,0.978,322,120,0.188,17,1,22,3,3,PASS
163,3.12,36.3,163,3.14,3.22,-4.11,0.0713,326,8.76,0.000236,93,7.5,11.25,93,7.35,3.6,7,0.114,325,8.79,0.000571,34.5,5,5,34.5,5,5,0,0,0,0,938,58.4,65.2,938,58.3,5.000000954,20.9,0.911,320,117,0.175,17,1,22,3,3,PASS
163,3,36.3,163,2.97,3.33,-5.63,0.092,326,8.93,0.000413,93.2,7.2,-7.5,93.2,7.21,3.47,5.7,0.0959,325,9.17,0.000425,34.5,5,5,34.5,5,5,0,0,0,0,943,58.3,-31.4,943,58.3,4.999999046,23.2,1.01,321,116,0.193,17,1,22,3,3,PASS
163,2.6,-63.7,163,2.8,3.45,-6.69,0.0974,327,3.81,0.000475,93.4,7.3,30,93.5,7.04,3.34,2.45,0.065,325,5.92,0.000301,34.5,5,5,34.5,5,5,0,0,0,0,949,58.3,-4.75,949,58.3,4.999999046,23.6,1,322,120,0.192,17,1,22,3,3,PASS
163,2.62,48.8,163,2.66,3.58,-3.99,0.0656,326,8.91,0.000314,93.6,7.03,-1.25,93.6,6.88,3.23,3.86,0.0912,325,10.6,0.00039,34.5,4.975,-7.5,34.5,5,5,0,0,0,0,954,58.4,38.2,954,58.3,5,23.9,0.899,320,117,0.172,17,1,22,3,3,PASS
163,2.8,98.7,163,2.52,3.72,-4.84,0.0703,327,8.71,0.000315,93.8,6.6,-13.8,93.8,6.69,3.13,3.93,0.0712,325,9.23,0.000251,34.5,5,5,34.5,5,5,0,0,0,0,959,58.3,-33.8,959,58.3,5,24.5,0.988,321,117,0.19,17,1,22,3,3,PASS
162,2.25,-57.5,162,2.4,3.87,-4.28,0.0888,327,8.94,0.000484,94,6.48,11.25,94,6.49,3.03,5.42,0.0982,325,6.76,0.000329,34.5,5.025,17.5,34.5,5,5,0,0,0,0,965,58.3,-18.2,965,58.3,5,21.1,1.06,323,119,0.203,17,1,22,3,3,PASS
162,2.3,-38.8,162,2.29,4.019,-1.36,0.059,327,10.3,0.000332,94.1,6.33,30,94.1,6.29,2.95,3.91,0.0781,325,6.06,0.000206,34.5,5,-1.25,34.5,5,5,0,0,0,0,970,58.4,35,970,58.3,5.000000954,19.5,0.89,322,118,0.171,17,1,22,3,3,PASS
164,4.875,-63.7,164,5,5,2.25,0.0465,327,7.63,-6.76E-06,85.7,7.92,-1.25,85.7,8,5,5.42,0.0958,325,10.6,0.000538,34.5,4.975,-1.25,34.5,5,5,0,0,0,0,804,58.4,15,805,58.3,5.000000954,19.9,0.793,323,121,0.151,17,1,2,3,3,PASS
164,4.9,-57.5,164,5,5,2.57,0.0444,327,7.12,-1.91E-05,86,7.92,11.25,86,8,5,4.68,0.0978,325,11.2,0.00062,34.5,4.975,-1.25,34.5,5,5,0,0,0,0,810,58.3,11.94,810,58.3,4.999999046,26,1.04,321,117,0.2,17,1,22,3,3,PASS
164,4.8,-95,164,5,5,3.85,0.0491,327,5.83,-1.45E-05,86.3,7.8,-13.8,86.3,8,5,4.64,0.0751,326,10.5,0.000437,34.5,5,5,34.5,5,5,0,0,0,0,815,58.5,32.9,815,58.3,5,15.1,0.895,320,114,0.17,17,1,22,3,3,PASS
164,4.875,-70,164,5,5,3.09,0.0476,327,6.42,-1.39E-05,86.6,7.75,-32.5,86.6,8,5,4.41,0.07,326,9.75,0.000388,34.5,4.975,-1.25,34.5,5,5,0,0,0,0,820,58.4,14.44,821,58.3,5,17.9,0.74,322,120,0.142,17,1,22,3,3,PASS
164,4.825,-88.7,164,5,5,2.92,0.0536,327,6.59,-3.01E-05,86.9,7.75,-70,86.9,8,5,2.64,0.0421,325,9.27,0.000226,34.5,5,-1.25,34.5,5,5,0,0,0,0,826,58.3,-5.9,826,58.3,5,26.4,1.04,321,116,0.2,17,1,22,3,3,PASS
164,4.85,-82.5,164,5,5,2.57,0.0473,327,7.03,-3.47E-05,87.2,7.9,-63.7,87.2,8,5,2.94,0.0423,326,8.15,0.000225,34.5,5,5,34.5,5,5,0,0,0,0,831,58.4,30.3,831,58.3,5.000000954,19.5,0.827,322,117,0.16,17,1,22,3,3,PASS
164,4.85,-76.2,164,5,5,4.49,0.0498,327,4.76,-1.42E-05,87.5,8.03,-45,87.5,8,5,2.71,0.0324,326,6.82,0.000177,34.5,5,5,34.5,5,5,0,0,0,0,836,58.2,-72.8,837,58.3,4.999999046,24.8,0.952,323,121,0.18,17,1,22,3,3,PASS
164,4.875,-63.7,164,5,5,4.34,0.0482,327,5.02,-1.42E-05,87.8,8.2,-1.25,87.8,8,5,3.25,0.0627,326,8.35,0.000397,34.5,5,5,34.5,5,5,0,0,0,0,842,58.4,17.3,842,58.3,5,20.7,0.995,320,115,0.191,17,1,22,3,3,PASS
164,4.825,-95,164,5,5,6.14,0.0478,327,3.41,-1.29E-05,88.1,8.15,17.5,88.1,8,5,3.23,0.0697,325,9.95,0.000424,34.5,4.975,-1.25,34.5,5,5,0,0,0,0,847,58.4,30.3,847,58.3,5,19.3,0.788,322,117,0.15,17,1,22,3,3,PASS
164,5.125,80,164,5,5,1.96,0.0527,327,2.63,3.05E-05,88.4,8.25,61.3,88.5,8,5,5.28,0.0984,326,8.3,0.000658,34.5,5,5,34.5,5,5,0,0,0,0,853,58.3,21.8,853,58.3,5,20.6,0.991,321,120,0.191,17,1,22,3,3,PASS
167,4.45,-13.8,167,4.465,1.62,-3.31,0.0753,326,5.21,0.000116,79.5,1.92,17.5,79.5,2.05,5.605,-1.19,0.0374,325,6.49,0.000213,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1695,58.2,-37.4,1695,58.3,5,28.7,1,318,119,0.191,17,1,2,3,3,PASS
167,4.075,-45,167,4.131,1.71,-3.35,0.073,327,4.85,0.000184,79.2,1.87,-38.8,79.2,2.13,5.988,-4.43,0.0854,325,7.88,0.000541,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1705,58.4,11.5,1705,58.3,5,21.1,0.85,319,114,0.164,17,1,126,3,3,PASS
167,3.77,-45,167,3.81,1.84,-4.47,0.0877,327,5.56,0.000252,79,2.22,-13.8,78.9,2.25,6.36,-5.57,0.0982,326,9.48,0.000571,32.5,5.025,23.8,32.5,5,5,0,0,0,0,1705,58.3,2.81,1705,58.3,5.000000954,26.1,0.986,318,118,0.189,17,1,126,3,3,PASS
167,3.45,-51.3,167,3.5,2.02,-4.91,0.102,326,7.41,0.000344,78.7,2.55,36.3,78.7,2.4,6.71,-5.04,0.0978,325,9.6,0.000488,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1715,58.3,-9.4,1715,58.3,4.999999046,20.8,0.978,317,116,0.19,17,1,126,3,3,PASS
167,3.25,-13.8,167,3.21,2.23,-3.15,0.0694,326,6.29,0.00028,78.4,2.47,-13.8,78.4,2.59,7.04,-6.67,0.135,325,11.3,0.000695,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1715,58.5,73.4,1715,58.3,5,15.1,0.732,318,115,0.139,17,1,126,3,3,PASS
166,2.87,-20,166,2.95,2.48,-3.28,0.0699,327,6.4,0.000311,78.2,2.75,5,78.2,2.81,7.34,-5.62,0.102,325,9.28,0.00049,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1725,58.2,-29.2,1725,58.3,5,29.7,1.07,319,118,0.206,17,1,126,3,3,PASS
166,2.7,-13.8,166,2.71,2.77,-4.76,0.0814,326,6.53,0.000381,78,2.87,-20,78,3.06,7.61,-5.85,0.105,325,7.49,0.000478,32.5,5,5,32.5,5,5,0,0,0,0,1725,58.3,3.12,1725,58.3,5,21.6,0.966,318,115,0.187,17,1,126,3,3,PASS
166,2.55,-26.3,166,2.51,3.08,-3.87,0.0759,326,8.33,0.000397,77.8,3.17,-32.5,77.8,3.33,7.85,-6.58,0.133,325,10,0.00047,32.5,5.025,17.5,32.5,5,5,0,0,0,0,1735,58.4,2.12,1735,58.3,5.000000954,21.1,0.787,319,116,0.151,17,1,126,3,3,PASS
166,2.2,-32.5,166,2.33,3.42,-4.35,0.0906,326,8.91,0.000501,77.7,3.6,5,77.6,3.63,8.05,-2.49,0.053,325,4.82,0.000149,32.5,5.05,23.8,32.5,5,5,0,0,0,0,1735,58.2,-48.1,1735,58.3,4.999999046,25.7,1.12,318,116,0.216,17,1,126,3,3,PASS
165,2.22,-45,165,2.19,3.78,-5.5,0.0933,326,9.23,0.000581,77.5,3.9,-1.25,77.5,3.94,8.21,-8.46,0.139,325,7.96,0.000382,32.5,5,5,32.5,5,5,0,0,0,0,1745,58.5,58.5,1745,58.3,5,19,0.826,317,118,0.157,17,1,126,3,3,PASS
164,8.2,36.3,164,8,5,1.72,0.0528,327,9.14,0.0003,110,4.975,-7.5,110,5,5,1.14,0.0193,326,1.88,0,34.5,5,5,34.5,5,5,0,0,0,0,1795,58.4,41,1795,58.3,5,12.9,0.819,324,122,0.156,17,1,2,3,3,PASS
164,8.05,-13.8,164,8,5,4.71,0.077,327,7.67,0.000483,110,5.025,17.5,110,5,5,1.64,0.0198,326,2.29,4.46E-06,34.5,4.975,-1.25,34.5,5,5,0,0,0,0,1805,58.3,-46,1805,58.3,5,19.9,0.937,318,118,0.18,17,1,29,3,3,PASS
164,8.13,-1.25,164,8,5,3.68,0.0787,327,9.46,0.000543,110,5.025,17.5,110,5,5,0.711,0.0206,326,1.55,6.97E-06,34.5,5,5,34.5,5,5,0,0,0,0,1805,58.3,-22.3,1805,58.3,5,24.9,0.919,318,120,0.177,17,1,29,3,3,PASS
164,8.05,17.5,164,8,5,5.22,0.104,327,10.2,0.000722,110,4.975,-7.5,110,5,5,0.667,0.0208,325,0.945,0,34.5,5,5,34.5,5,5,0,0,0,0,1815,58.5,68.3,1815,58.3,5.000000954,13,0.723,319,120,0.137,17,1,29,3,3,PASS
165,8.08,-1.25,165,7.99,4.738,5.17,0.0989,327,9.5,0.000681,110,4.925,80,110,4.765,1.57,-3.71,0.073,326,6.22,5.63E-05,34.5,5,5,34.5,5,5,0,0,0,0,1815,58.2,0.44,1815,58.3,4.999999046,26.7,1.02,317,120,0.196,17,1,29,3,3,PASS
165,8.05,23.8,165,7.94,4.349,4.61,0.0915,327,9.91,0.000617,110,4.45,11.25,110,4.425,1.63,-5.57,0.0738,325,4.35,9.38E-05,34.5,5,5,34.5,5,5,0,0,0,0,1825,58.3,-3.56,1825,58.3,5,19.8,1.01,318,117,0.195,17,1,31,3,3,PASS
165,7.78,-1.25,165,7.86,3.97,6.53,0.106,327,9.02,0.00067,110,4.125,17.5,110,4.092,1.72,-4.23,0.0938,325,8.81,0.000219,34.5,5,5,34.5,5,5,0,0,0,0,1825,58.5,53.4,1825,58.3,5,11.8,0.73,319,120,0.14,17,1,31,3,3,PASS
166,7.55,-63.7,166,7.74,3.6,3.03,0.0679,327,10.1,0.000417,110,3.85,11.25,110,3.77,1.86,-4.97,0.0969,325,8.17,0.000242,34.5,5,5,34.5,5,5,0,0,0,0,1835,58.2,-44.9,1835,58.3,5,24.9,1.05,319,118,0.202,17,1,31,3,3,PASS
166,7.7,11.25,166,7.58,3.25,5.73,0.0973,326,7.74,0.000574,110,3.5,30,110,3.47,2.04,-6.98,0.102,325,6.1,0.000357,34.5,5,5,34.5,5,5,0,0,0,0,1835,58.4,35.1,1845,58.3,5.000000954,19.2,0.835,318,118,0.159,17,1,31,3,3,PASS
166,7.25,-38.8,166,7.39,2.92,4.21,0.0756,326,7.85,0.00037,110,3.33,23.8,110,3.18,2.26,-5.36,0.0872,325,7.24,0.000316,34.5,5,5,34.5,5,5,0,0,0,0,1845,58.3,-6.7,1845,58.3,4.999999046,24.2,0.839,319,118,0.159,17,1,31,3,3,PASS
166,7.05,-13.8,166,7.16,2.62,6.08,0.106,327,9.22,0.000459,110,3.02,-7.5,110,2.92,2.52,-3.01,0.0818,325,10.7,0.000328,34.5,5,5,34.5,5,5,0,0,0,0,1855,58.2,-30.4,1855,58.3,5,22.7,1.11,318,117,0.213,17,1,31,3,3,PASS
164,5.85,5,164,5.844,2.82,3.65,0.0711,327,8.57,8.84E-05,82.3,7.9,11.25,82.3,7.88,5.641,5.12,0.0871,326,9.61,0.000502,33.5,5,-1.25,33.5,5,5,0,0,0,0,67.3,58.3,-52.8,67.8,58.3,5,18.6,0.842,323,121,0.161,17,1,2,3,3,PASS
164,5.625,-20,164,5.624,2.78,2.45,0.0566,327,8.59,4.44E-05,82.6,7.95,23.8,82.6,7.93,5.475,3.98,0.083,326,10.3,0.000473,33.5,5,-1.25,33.5,5,5,0,0,0,0,72.7,58.4,62.7,73.1,58.3,5.000000954,19,0.971,323,120,0.186,17,1,61,3,3,PASS
164,5.325,-45,164,5.401,2.75,4.14,0.0929,327,9.73,4.46E-05,82.9,7.85,23.8,82.9,7.97,5.307,4.69,0.0845,326,9.53,0.00043,33.5,4.975,-1.25,33.5,5,5,0,0,0,0,78,58.3,-29.9,78.4,58.3,4.999999046,23,0.978,323,121,0.188,17,1,61,3,3,PASS
164,5.1,-38.8,164,5.175,2.74,4.17,0.0798,327,7.9,0,83.2,7.78,-13.8,83.2,7.99,5.136,3.2,0.0574,326,9.93,0.000311,33.5,5,5,33.5,5,5,0,0,0,0,83.3,58.2,-57.5,83.8,58.3,5,20.3,0.972,323,120,0.187,17,1,61,3,3,PASS
164,4.975,-7.5,164,5,5,1.73,0.0538,327,8.38,-3.28E-05,83.4,5.9,-226,83.5,8,5,11.5,0.214,326,13.7,0.00144,33.5,5,-1.25,33.5,5,5,0,0,0,0,88.7,58.4,48.3,89.1,58.3,5,19.4,0.917,323,121,0.176,17,1,61,3,3,PASS
164,4.975,-13.8,164,5,5,1.96,0.0461,327,7.04,-2.10E-05,83.7,8.17,55,83.8,8,5,4.05,0.0821,326,9.63,0.000536,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,94,58.3,-25.4,94.4,58.3,5,18.2,0.927,323,121,0.18,17,1,63,3,3,PASS
164,4.95,-20,164,5,5,2.45,0.0499,327,6.47,-3.64E-05,84,8.08,42.5,84.1,8,5,7.24,0.112,326,8.48,0.000711,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,99.3,58.4,45.2,99.8,58.3,5.000000954,16,0.753,323,121,0.144,17,1,63,3,3,PASS
164,4.975,-13.8,164,5,5,1.64,0.0434,327,7.64,-1.94E-05,84.3,7.9,17.5,84.4,8,5,6.39,0.103,326,10.6,0.000698,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,104.7,58.3,28,105,58.3,4.999999046,24,0.97,323,122,0.187,17,1,63,3,3,PASS
164,5,-7.5,164,5,5,1.61,0.0497,327,6.91,-2.00E-05,84.6,7.95,48.8,84.7,8,5,5.99,0.115,325,10.9,0.000705,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,110,58.3,-8.7,110,58.3,5,17,1.03,322,116,0.198,17,1,63,3,3,PASS
164,5,5,164,5,5,2.6,0.0528,327,5.06,-2.21E-05,84.9,7.83,-13.8,85,8,5,1.4,0.0898,326,14.1,0.000469,33.5,5,5,33.5,5,5,0,0,0,0,115,58.4,-1.19,116,58.3,5,18.5,0.804,324,120,0.155,17,1,63,3,3,PASS
149,2.4,-45,149,2.43,5.977,-3.08,0.0676,327,8.71,0.000332,78.7,6.58,42.5,78.7,6.55,6.62,1.64,0.065,325,8.81,0.000187,34.5,5,5,34.5,5,5,0,0,0,0,282,58.4,14.5,282,58.3,5,22,0.996,323,113,0.191,17,1,2,3,3,PASS
149,2.42,-45,149,2.54,6.08,-5.5,0.0991,327,9.08,0.000496,78.8,6.7,5,78.9,6.71,6.55,3.33,0.08,325,8.4,0.00027,34.5,5,5,34.5,5,5,0,0,0,0,287,58.4,18.7,287,58.3,5,21.6,0.804,323,118,0.154,17,1,16,3,3,PASS
148,2.4,-38.8,148,2.65,6.17,-1.28,0.0442,327,7.17,0.000188,79,6.88,17.5,79,6.86,6.48,5.1,0.112,325,10.1,0.000468,34.5,5,5,34.5,5,5,0,0,0,0,292,58.2,-66.7,293,58.3,5,24.9,0.927,323,121,0.177,17,1,16,3,3,PASS
148,2.72,-38.8,148,2.77,6.26,-3.31,0.0711,327,7.94,0.000292,79.2,7.05,42.5,79.2,7.01,6.41,7.3,0.124,325,9.8,0.00056,34.5,5,5,34.5,5,5,0,0,0,0,298,58.4,77.1,298,58.3,5.000000954,21.2,0.898,324,114,0.17,17,1,16,3,3,PASS
148,2.85,-51.3,148,2.9,6.35,-4.14,0.073,327,8.22,0.000316,79.4,7.08,48.8,79.4,7.14,6.32,2.61,0.0536,325,7.39,0.00022,34.5,5,5,34.5,5,5,0,0,0,0,303,58.3,-20.3,303,58.3,4.999999046,22.9,0.958,323,116,0.185,17,1,16,3,3,PASS
